3678	聯享	7.93
3679	新至陞	77.4
3680	家登	36.05
3681	實盈	3.29
3682	亞太電	8.33
3684	榮昌	34.8
3685	元創精密	62.8
3686	達能	6.16
3687	歐買尬	34.65
3688	華立捷	131.28
3689	湧德	35.6
3690	群豐	1.11
3691	碩禾	181.0
3693	營邦	32.55
3694	海華	24.2
3698	隆達	17.9
3701	大眾控	6.97
3702	大聯大	42.8
3703	欣陸	13.15
3704	合勤控	13.65
3705	永信	41.5
3706	神達	32.7
3707	漢磊	37.6
3708	上緯投控	96.4
3709	鑫聯大投控	22.1
3710	連展投控	6.91
3711	日月光投控	75.3
4102	永日	16.25
4103	百略	84.4
4104	佳醫	50.2
4105	東洋	95.1
4106	雃博	28.15
4107	邦特	119.5
4108	懷特	22.4
4109	穆拉德加捷	11.45
4111	濟生	26.6
4113	聯上	10.5
4114	健喬	31.8
4115	善德	10.0
4116	明基醫	32.65
4117	普生	14.2
4118	友合	10.0
4119	旭富	62.6
4120	友華	69.7
4121	優盛	13.2
4123	晟德	65.4
4124	期美	3.88
4125	喬聯	10.13
4126	太醫	74.0
4127	天良	12.0
4128	中天	19.9
4129	聯合	59.9
4130	健亞	33.85
4131	晶宇	9.0
4132	國鼎	38.75
4133	亞諾法	35.85
4134	台欣生	7.37
4135	天賜爾	7.75
4136	太和-KY	69.79
4137	麗豐-KY	273.0
4138	曜亞	55.6
4139	馬光-KY	66.8
4140	康富	11.36
4141	龍燈-KY	26.05
4142	國光生	18.95
4144	康聯-KY	41.45
4145	KY繁葵	26.53
4147	中裕	309.0
4148	全宇生技-KY	116.5
4150	優你康	14.64
4151	明躍	10.08
4152	台微體	96.7
4153	鈺緯	37.9
4154	康樂-KY	24.6
4155	訊映	29.4
4156	賽德	3.88
4157	太景*-KY	21.7
4159	泉盛	21.1
4160	創源	28.55
4161	聿新科	39.2
4162	智擎	130.0
4163	鐿鈦	120.5
4164	承業醫	33.8
4166	友霖	18.02
4167	展旺	26.1
4168	醣聯	28.65
4169	泰宗	23.56
4170	鑫品	27.97
4171	瑞基	18.0
4172	因華	15.22
4173	久裕	18.2
4174	浩鼎	147.5
4175	杏一	65.7
4177	柏登	13.18
4180	安成藥	78.8
4181	百丹特	3.51
4183	福永生技	17.9
4184	昕琦	9.38
4186	尖端醫	16.97
4187	得榮	11.94
4188	安克	32.2
4190	佐登-KY	121.0
4191	法德藥	52.98
4192	杏國	27.0
4193	喬本	52.91
4194	禾生技	15.69
4195	基米	21.61
4197	暐世	15.24
4198	環瑞醫	6.23
4205	中華食	66.7
4207	環泰	13.55
4303	信立	156.5
4304	勝昱	5.79
4305	世坤	35.0
4306	炎洲	20.5
4401	東隆興	56.5
4402	福大	10.8
4406	新昕纖	9.41
4414	如興	14.85
4415	台原藥	6.1
4416	三圓	78.3
