代號,名稱,開盤,最高,最低,收盤,成交量
'072694,宏碁台新78購01,0.11,0.11,0.11,0.11,0
'072695,友達台新78購01,0.34,0.34,0.34,0.34,0
'072696,長榮航台新78購02,0.46,0.46,0.46,0.46,120
'072697,群創台新79購01,0.15,0.15,0.15,0.15,0
'072698,台郡台新78購01,0.08,0.08,0.08,0.08,0
'072699,鴻海永豐77購03,0.15,0.15,0.15,0.15,0
'07269P,旺宏凱基7A售02,0.68,0.68,0.68,0.68,74
'072700,宏碁永豐77購02,0.03,0.03,0.03,0.03,0
'072701,神基永豐77購01,0.2,0.2,0.2,0.2,0
'072702,智原永豐77購02,0.44,0.46,0.43,0.43,1175
'072703,明泰永豐77購01,0.04,0.04,0.04,0.04,0
'072704,正文永豐77購02,0.04,0.04,0.04,0.04,0
'072705,百和興永豐77購02,0.03,0.03,0.03,0.03,0
'072706,台積電日盛77購01,0.04,0.04,0.04,0.04,0
'072707,宏碁日盛77購01,0.16,0.16,0.16,0.16,0
'072708,友達日盛77購01,0.16,0.16,0.16,0.16,0
'072709,台泥麥證77購01,0.86,1.01,0.83,1.01,6396
'07270P,國巨統一7A售07,0.15,0.19,0.15,0.19,5
'072710,台苯麥證77購01,0.45,0.52,0.41,0.46,6019
'072711,聯成麥證77購01,0.36,0.36,0.33,0.33,3062
'072712,儒鴻麥證78購01,1.03,1.04,0.9,0.91,8512
'072713,日月光麥證78購01,0.1,0.1,0.07,0.08,2157
'072714,鴻海麥證77購02,0.28,0.3,0.27,0.28,480
'072715,台積電麥證77購02,0.19,0.19,0.17,0.17,2379
'072716,微星麥證78購01,1.76,1.85,1.59,1.62,2857
'072717,廣達麥證78購01,0.11,0.11,0.11,0.11,0
'072718,聯發科麥證78購01,0.35,0.36,0.34,0.34,1498
'072719,可成麥證78購01,0.36,0.36,0.36,0.36,20
'07271P,台積電統一7B售03,1.9,1.91,1.9,1.91,124
'072720,宏達電麥證77購01,0.08,0.08,0.08,0.08,5
'072721,宏達電麥證78購01,0.15,0.15,0.15,0.15,30
'072722,華航麥證77購01,0.08,0.08,0.08,0.08,0
'072723,欣興麥證78購01,0.16,0.17,0.16,0.17,15
'072724,聯鈞麥證77購01,0.04,0.04,0.04,0.04,0
'072725,敦南麥證78購01,0.18,0.18,0.18,0.18,0
'072726,彩晶麥證77購01,0.12,0.12,0.12,0.12,62
'072727,台郡麥證77購01,0.07,0.07,0.07,0.07,0
'072728,台虹麥證77購01,0.08,0.08,0.08,0.08,0
'072729,鴻海玉山77購03,0.03,0.03,0.03,0.03,0
'07272P,台積電統一7C售01,1.17,1.23,1.17,1.23,1074
'072730,鴻海玉山77購04,0.03,0.03,0.03,0.03,0
'072731,大立光玉山77購01,0.64,0.64,0.64,0.64,100
'072732,大立光玉山77購02,0.73,0.73,0.73,0.73,0
'072733,台積電國泰77購03,0.03,0.03,0.03,0.03,30
'072734,寶滬深富邦79購01,0.18,0.18,0.18,0.18,0
'072735,台積電富邦78購02,0.14,0.14,0.14,0.14,0
'072736,創意富邦77購02,0.16,0.18,0.16,0.16,77
'072737,群創國票77購02,0.02,0.02,0.02,0.02,0
'072738,卜蜂凱基77購01,0.07,0.07,0.07,0.07,0
'072739,統一凱基77購01,0.54,0.63,0.51,0.53,1260
'07273P,美律元富7B售01,1.02,1.02,1.02,1.02,310
'072740,國巨凱基77購01,14.7,14.7,14.7,14.7,5
'072741,國巨凱基77購03,17.5,17.5,17.5,17.5,1
'072742,華新日盛77購01,4.7,4.7,4.28,4.28,166
'072743,台積電日盛77購02,0.02,0.02,0.02,0.02,0
'072744,鴻準日盛77購01,0.03,0.03,0.03,0.03,25
'072745,群創日盛77購02,0.02,0.02,0.02,0.02,0
'072746,元上證群益77購02,0.01,0.01,0.01,0.01,0
'072747,CFA50群益77購02,0.02,0.02,0.02,0.02,0
'072748,國喬群益77購02,0.41,0.46,0.41,0.45,645
'072749,和大群益78購02,0.89,1,0.89,0.98,500
'07274P,台積電元大7A售03,3.43,3.43,3.43,3.43,29
'072750,日月光群益77購01,0.1,0.1,0.07,0.07,1816
'072751,日月光群益77購02,0.07,0.07,0.07,0.07,0
'072752,鴻海群益77購03,0.04,0.04,0.04,0.04,0
'072753,國巨群益77購01,11.4,11.4,11.4,11.4,0
'072754,國巨群益77購02,12.7,12.9,12.7,12.9,20
'072755,國巨群益77購03,14,14.1,13.2,13.5,22
'072756,大同群益78購01,0.42,0.46,0.42,0.46,452
'072757,奇力新群益77購03,2.5,2.5,2.5,2.5,5
'072758,宏達電群益77購04,0.08,0.08,0.08,0.08,0
'072759,晶豪科群益77購02,0.24,0.24,0.24,0.24,0
'07275P,奇力新元大7A售03,0.51,0.54,0.47,0.51,4716
'072760,嘉晶群益78購01,3.7,4.6,3.7,4.51,394
'072761,欣興群益77購01,0.29,0.34,0.29,0.29,590
'072762,華晶科群益77購04,0.6,0.6,0.55,0.55,920
'072763,創意群益77購06,0.05,0.05,0.05,0.05,0
'072764,台勝科群益77購07,0.9,0.9,0.75,0.82,1297
'072765,TPK群益78購01,0.06,0.06,0.06,0.06,0
'072766,GIS群益77購05,0.91,0.94,0.9,0.94,140
'072767,上銀元大77購07,3.06,3.06,3.06,3.06,0
'072768,鴻海元大77購08,0.12,0.12,0.12,0.12,0
'072769,國巨元大77購02,9.5,9.5,9.5,9.5,0
'07276P,華新科元大7A售02,0.05,0.05,0.05,0.05,1
'072770,國巨元大77購03,8.5,8.5,8.5,8.5,0
'072771,國巨元大77購04,6.75,6.75,6.75,6.75,0
'072772,台積電元大77購05,0.04,0.04,0.04,0.04,0
'072773,台積電元大77購06,0.06,0.06,0.06,0.06,0
'072774,台積電元大77購07,0.07,0.07,0.07,0.07,80
'072775,華邦電元大77購04,0.18,0.18,0.16,0.16,535
'072776,宏碁元大77購06,0.2,0.2,0.2,0.2,0
'072777,宏碁元大78購01,0.27,0.27,0.27,0.27,20
'072778,致茂元大77購01,0.21,0.29,0.21,0.25,85
'072779,晶電元大77購01,0.14,0.14,0.14,0.14,0
'07277P,A50正2凱基7C售02,0.89,0.89,0.88,0.88,20
'072780,宏達電元大77購03,0.1,0.1,0.1,0.1,0
'072781,宏達電元大77購04,0.1,0.1,0.09,0.1,303
'072782,富邦金元大77購02,0.35,0.35,0.29,0.29,353
'072783,新光金元大77購03,0.49,0.49,0.43,0.43,804
'072784,禾伸堂元大77購07,5.8,5.8,5.8,5.8,0
'072785,群創元大78購02,0.04,0.04,0.04,0.04,0
'072786,T50反1中信81購02,3.14,3.18,3.14,3.16,339
'072787,國巨中信78購01,11.8,11.8,11.8,11.8,0
'072788,台積電中信77購02,0.02,0.02,0.02,0.02,120
'072789,可成中信77購01,0.76,0.85,0.72,0.84,520
'07278P,TPK永豐7A售03,1,1.01,1,1.01,1060
'072790,國巨台新77購01,13.2,13.2,13.2,13.2,0
'072791,國巨台新78購01,11.4,11.4,11.4,11.4,0
'072792,嘉澤台新78購01,0.43,0.45,0.43,0.45,199
'072793,台灣50永豐77購02,0.09,0.09,0.09,0.09,0
'072794,台達電永豐77購01,0.04,0.04,0.04,0.04,0
'072795,國巨永豐77購01,12.8,12.8,12.8,12.8,0
'072796,國巨永豐77購02,12,12,12,12,0
'072797,台積電永豐77購03,0.03,0.03,0.03,0.03,379
'072798,智邦永豐77購01,0.04,0.04,0.04,0.04,0
'072799,佳世達永豐77購01,0.13,0.14,0.13,0.14,3
'07279P,GIS永豐7A售01,0.61,0.62,0.61,0.62,220
'072800,宏碁永豐77購03,0.01,0.01,0.01,0.01,0
'072801,友達永豐77購02,0.11,0.11,0.11,0.11,0
'072802,美律永豐77購03,0.16,0.16,0.16,0.16,0
'072803,晶電永豐77購03,0.09,0.09,0.09,0.09,6
'072804,京元電永豐77購01,0.06,0.06,0.06,0.06,0
'072805,聯發科永豐77購01,0.24,0.24,0.24,0.24,0
'072806,嘉晶永豐77購03,2.63,2.96,2.63,2.96,22
'072807,京鼎永豐77購01,0.04,0.04,0.04,0.04,0
'072808,創意永豐77購05,0.05,0.05,0.05,0.05,0
'072809,群創永豐77購02,0.02,0.02,0.02,0.02,0
'07280P,鴻海台新7B售02,0.96,0.97,0.9,0.91,325
'072810,台勝科永豐77購03,0.34,0.39,0.33,0.34,2542
'072811,宏碁康和77購02,0.1,0.1,0.1,0.1,0
'072812,玉晶光康和77購01,2.46,2.46,2.46,2.46,10
'072813,台勝科康和77購02,0.69,0.69,0.69,0.69,0
'072814,為升元富77購01,1.23,1.23,1.23,1.23,0
'072815,宏碁元富77購05,0.07,0.07,0.07,0.07,0
'072816,宏碁元富77購06,0.04,0.04,0.04,0.04,0
'072817,強茂元富77購02,2.26,2.59,2.26,2.59,41
'072818,禾伸堂元富78購01,4.33,4.33,4.33,4.33,0
'072819,京鼎元富77購01,0.22,0.22,0.2,0.2,200
'07281P,旺宏台新7A售03,1.22,1.23,1.22,1.23,199
'072820,群創元富77購03,0.04,0.04,0.04,0.04,0
'072821,鴻海統一79購03,0.11,0.12,0.11,0.12,850
'072822,台積電統一7A購01,0.1,0.12,0.1,0.12,558
'072823,宏碁統一77購02,0.04,0.04,0.04,0.04,0
'072824,宏碁統一77購03,0.1,0.1,0.1,0.1,0
'072825,大同統一77購05,0.18,0.18,0.18,0.18,0
'072826,台光電統一77購01,0.11,0.11,0.11,0.11,0
'072827,大立光統一77購12,0.52,0.6,0.52,0.53,3285
'072828,群創統一79購01,0.07,0.07,0.07,0.07,0
'072829,台勝科統一7A購01,1.05,1.05,0.86,0.93,5862
'07282P,奇力新群益7B售03,0.35,0.39,0.31,0.35,145
'072830,T50反1國泰7C購01,0.67,0.67,0.67,0.67,0
'072831,台苯國泰78購01,1.23,1.37,1.18,1.37,1578
'072832,宏碁國泰77購04,0.21,0.21,0.21,0.21,0
'072833,宏碁國泰77購05,0.16,0.16,0.16,0.16,0
'072834,宏碁國泰77購06,0.11,0.11,0.11,0.11,0
'072835,友達國泰77購02,0.15,0.15,0.15,0.15,23
'072836,群創國泰77購01,0.03,0.03,0.03,0.03,0
'072837,群創國泰78購02,0.07,0.07,0.07,0.07,0
'072838,GIS國泰77購02,1.03,1.08,1.02,1.05,2061
'072839,元上證富邦78購02,0.09,0.09,0.09,0.09,0
'07283P,TPK群益7B售02,1.22,1.22,1.22,1.22,0
'072840,台積電富邦78購03,0.11,0.11,0.11,0.11,225
'072841,宏碁富邦78購02,0.11,0.11,0.11,0.11,0
'072842,奇鋐富邦77購01,0.41,0.47,0.41,0.47,78
'072843,京鼎富邦79購01,0.17,0.17,0.16,0.16,1067
'072844,創意富邦78購01,0.38,0.38,0.38,0.38,0
'072845,華夏麥證77購01,0.13,0.14,0.13,0.14,89
'072846,葡萄王麥證77購01,0.43,0.43,0.38,0.4,1284
'072847,台達電麥證77購01,0.03,0.03,0.03,0.03,0
'072848,鴻海麥證79購02,0.09,0.09,0.09,0.09,10
'072849,華邦電麥證78購01,0.11,0.11,0.09,0.09,430
'07284P,隆達群益7B售01,1.93,1.95,1.93,1.95,178
'072850,宏碁麥證77購02,0.08,0.08,0.08,0.08,0
'072851,宏碁麥證78購01,0.12,0.12,0.12,0.12,0
'072852,大同麥證77購01,0.14,0.14,0.14,0.14,0
'072853,中華電麥證77購01,0.32,0.32,0.32,0.32,0
'072854,兆赫麥證77購01,0.15,0.15,0.15,0.15,0
'072855,中工麥證77購01,0.27,0.27,0.27,0.27,0
'072856,神基麥證77購01,0.15,0.15,0.15,0.15,0
'072857,大立光麥證77購01,0.47,0.48,0.47,0.47,1446
'072858,大立光麥證78購01,0.37,0.37,0.37,0.37,243
'072859,台勝科麥證78購01,1.06,1.06,0.92,0.96,15973
'07285P,全宇群益7B售02,1.35,1.35,1.33,1.33,387
'072860,和碩麥證78購01,0.08,0.08,0.08,0.08,0
'072861,中磊麥證77購01,0.08,0.08,0.08,0.08,0
'072862,矽格麥證77購01,0.27,0.28,0.26,0.27,326
'072863,台表科麥證77購01,0.08,0.08,0.08,0.08,0
'072864,矽創麥證77購01,0.26,0.26,0.21,0.21,487
'072865,佳世達第一77購01,0.31,0.31,0.31,0.31,0
'072866,宏碁第一77購01,0.1,0.1,0.1,0.1,0
'072867,欣興第一77購01,0.58,0.58,0.58,0.58,0
'072868,中石化元大77購02,0.26,0.26,0.26,0.26,0
'072869,上銀元大77購08,1.24,1.24,1.24,1.24,5
'07286P,鴻海元大7A售02,1.17,1.17,1.08,1.09,2618
'072870,鴻海元大77購09,0.2,0.2,0.2,0.2,30
'072871,鴻海元大77購10,0.19,0.19,0.19,0.19,10
'072872,鴻海元大77購11,0.18,0.18,0.18,0.18,0
'072873,台積電元大77購08,0.07,0.07,0.07,0.07,0
'072874,宏碁元大77購09,0.22,0.22,0.22,0.22,0
'072875,鴻準元大77購01,0.12,0.12,0.11,0.11,450
'072876,微星元大77購07,3.58,3.58,3.58,3.58,10
'072877,美律元大77購06,0.28,0.29,0.28,0.29,613
'072878,奇力新元大77購06,4.91,4.91,4.91,4.91,0
'072879,華新科元大77購03,13.4,13.4,13.4,13.4,0
'07287P,鴻海元大7A售03,1.38,1.38,1.29,1.31,2077
'072880,智原元大77購03,0.55,0.55,0.55,0.55,7
'072881,玉晶光元大77購06,3.41,3.41,3.41,3.41,0
'072882,京鼎元大77購01,0.19,0.19,0.19,0.19,0
'072883,台勝科元大77購06,1.52,1.52,1.28,1.45,654
'072884,敦泰元大77購04,0.22,0.22,0.22,0.22,0
'072885,台郡元大77購03,0.07,0.07,0.07,0.07,0
'072886,大同群益77購04,0.17,0.17,0.17,0.17,20
'072887,晶豪科群益77購03,0.08,0.08,0.08,0.08,0
'072888,智原群益78購02,0.91,0.91,0.91,0.91,9
'072889,京鼎群益78購02,0.18,0.18,0.18,0.18,0
'07288P,燿華元大7A售03,0.62,0.62,0.61,0.61,200
'072890,美律兆豐77購02,0.14,0.14,0.14,0.14,20
'072891,國巨國票77購01,7.25,7.25,7.25,7.25,0
'072892,敬鵬國票77購01,0.01,0.01,0.01,0.01,30
'072893,國巨凱基77購04,11.8,12.2,11.8,12.2,4
'072894,台積電凱基77購01,0.04,0.04,0.04,0.04,120
'072895,台積電凱基78購01,0.1,0.1,0.1,0.1,840
'072896,宏碁凱基77購01,0.1,0.1,0.1,0.1,0
'072897,英業達凱基77購01,0.58,0.58,0.53,0.57,1146
'072898,國巨日盛77購01,17.6,17.6,17.6,17.6,0
'072899,玉晶光日盛77購01,2.97,2.97,2.97,2.97,3
'07289P,華新科元大7A售03,0.06,0.06,0.05,0.06,137
'072900,台勝科中信77購03,0.7,0.7,0.6,0.65,1555
'072901,FBVIX台新7A購01,2.33,2.34,2.25,2.27,84
'072902,TPK台新78購01,0.06,0.06,0.06,0.06,0
'072903,台灣50永豐77購03,0.02,0.02,0.02,0.02,0
'072904,上銀永豐77購01,0.45,0.6,0.45,0.58,128
'072905,旺宏永豐77購06,0.83,0.91,0.8,0.91,620
'072906,瑞昱永豐77購02,0.14,0.14,0.14,0.14,0
'072907,信邦永豐77購01,0.11,0.11,0.11,0.11,0
'072908,智邦康和77購01,0.1,0.1,0.1,0.1,0
'072909,宏碁康和77購03,0.1,0.1,0.1,0.1,0
'07290P,世芯元大7A售03,0.63,0.66,0.62,0.65,252
'072910,禾伸堂康和77購03,4.16,4.16,4.16,4.16,0
'072911,美律元富77購05,0.16,0.16,0.16,0.16,160
'072912,京鼎元富77購03,0.09,0.09,0.09,0.09,0
'072913,台勝科元富77購02,1.59,1.59,1.45,1.45,806
'072914,矽格元富77購02,0.49,0.49,0.47,0.48,1643
'072915,國巨統一77購01,7.2,7.2,7.2,7.2,0
'072916,國巨統一77購02,7,7,7,7,0
'072917,國巨統一78購01,8.5,8.5,8.5,8.5,10
'072918,台積電統一77購04,0.08,0.08,0.08,0.08,0
'072919,台積電統一79購01,0.1,0.1,0.1,0.1,9
'07291P,鴻海中信7A售02,0.79,0.79,0.79,0.79,0
'072920,大同統一78購02,0.22,0.22,0.22,0.22,0
'072921,友達統一77購01,0.11,0.11,0.11,0.11,0
'072922,台勝科統一77購01,0.82,0.88,0.76,0.85,507
'072923,國巨國泰77購02,11.6,11.6,11.6,11.6,0
'072924,T50反1富邦7B購01,1.05,1.05,1.05,1.05,0
'072925,綠悅富邦77購01,0.06,0.06,0.06,0.06,0
'072926,鴻海富邦79購04,0.21,0.21,0.21,0.21,0
'072927,群創富邦77購02,0.1,0.1,0.1,0.1,0
'072928,中租富邦79購01,0.92,0.92,0.92,0.92,4
'072929,中石化麥證79購01,0.12,0.12,0.11,0.11,505
'07292P,微星台新7A售02,0.45,0.45,0.45,0.45,10
'072930,力麗麥證77購01,0.2,0.2,0.19,0.19,450
'072931,華新麥證77購01,2.76,2.76,2.46,2.48,2745
'072932,中纖麥證77購01,0.34,0.41,0.33,0.38,3334
'072933,大成鋼麥證77購01,2.64,2.64,2.53,2.59,1308
'072934,為升麥證77購01,0.68,0.8,0.68,0.79,4360
'072935,台積電麥證79購02,0.28,0.28,0.28,0.28,0
'072936,宏碁麥證77購03,0.07,0.07,0.07,0.07,0
'072937,技嘉麥證77購01,0.66,0.66,0.58,0.6,5947
'072938,冠德麥證77購01,0.2,0.2,0.2,0.2,0
'072939,宏盛麥證77購01,1.63,1.67,1.61,1.64,280
'07293P,鴻海群益7B售01,0.64,0.64,0.64,0.64,0
'072940,大立光麥證79購01,0.4,0.45,0.4,0.41,1390
'072941,信邦麥證77購01,0.26,0.26,0.26,0.26,0
'072942,緯創麥證78購01,0.16,0.16,0.15,0.15,350
'072943,新日興麥證77購01,0.49,0.56,0.49,0.54,1507
'072944,群創麥證78購01,0.08,0.08,0.08,0.08,0
'072945,神達麥證77購01,0.17,0.17,0.17,0.17,62
'072946,崇越麥證77購01,0.13,0.13,0.13,0.13,0
'072947,達運麥證77購01,0.1,0.1,0.1,0.1,0
'072948,日友麥證77購01,0.08,0.08,0.08,0.08,0
'072949,GIS兆豐77購03,0.77,0.8,0.77,0.78,259
'07294P,台勝科群益7B售02,0.57,0.64,0.57,0.61,315
'072950,華邦電第一77購01,0.34,0.34,0.34,0.34,0
'072951,台郡第一77購01,0.1,0.1,0.1,0.1,0
'072952,和大元大77購02,1.38,1.38,1.38,1.38,10
'072953,上銀元大77購09,2.08,2.08,2.08,2.08,0
'072954,日月光元大77購01,0.21,0.21,0.16,0.18,310
'072955,台積電元大77購09,0.02,0.02,0.02,0.02,0
'072956,智邦元大77購05,0.09,0.09,0.09,0.09,50
'072957,宏碁元大77購11,0.25,0.25,0.25,0.25,0
'072958,宏碁元大77購12,0.16,0.16,0.16,0.16,60
'072959,大同元大77購06,0.26,0.26,0.26,0.26,0
'07295P,上銀元大7A售03,1.02,1.1,1.02,1.08,1377
'072960,全新元大77購05,0.96,0.96,0.87,0.93,138
'072961,宏達電元大77購05,0.18,0.18,0.18,0.18,0
'072962,宏達電元大77購06,0.26,0.29,0.25,0.27,1264
'072963,晶豪科元大77購01,0.33,0.33,0.31,0.31,167
'072964,亞光元大77購04,0.62,0.65,0.62,0.63,201
'072965,禾伸堂元大77購08,5.9,5.9,5.9,5.9,0
'072966,京鼎元大77購02,0.12,0.12,0.12,0.12,0
'072967,群創元大77購03,0.05,0.05,0.05,0.05,0
'072968,群創元大77購04,0.05,0.05,0.05,0.05,0
'072969,TPK元大77購05,0.09,0.09,0.09,0.09,0
'07296P,台積電元大7A售05,1.73,1.77,1.73,1.77,159
'072970,致伸元大77購01,0.13,0.13,0.13,0.13,12
'072971,臻鼎元大77購04,0.37,0.38,0.37,0.38,235
'072972,訊芯元大77購03,0.77,0.77,0.7,0.76,308
'072973,GIS元大77購07,0.61,0.62,0.59,0.59,754
'072974,友達中信78購01,0.22,0.22,0.22,0.22,0
'072975,鴻海台新78購05,0.05,0.05,0.05,0.05,30
'072976,佳世達台新78購01,0.43,0.43,0.43,0.43,0
'072977,技嘉台新79購01,1,1.02,0.98,0.98,1148
'072978,訊芯台新78購01,0.73,0.73,0.73,0.73,0
'072979,凌陽永豐77購01,0.09,0.09,0.09,0.09,0
'07297P,旺宏元大7A售03,1.08,1.09,1.02,1.02,480
'072980,建準永豐77購02,0.02,0.02,0.02,0.02,0
'072981,智原永豐77購03,0.31,0.31,0.31,0.31,0
'072982,麗豐永豐77購01,4.21,4.21,4.21,4.21,0
'072983,GIS永豐77購02,0.21,0.21,0.21,0.21,0
'072984,東陽凱基77購01,0.3,0.3,0.3,0.3,150
'072985,為升凱基77購01,0.99,1.18,0.99,1.16,366
'072986,台勝科凱基77購03,1.77,1.77,1.77,1.77,0
'072987,台勝科凱基77購04,1.58,1.61,1.39,1.5,1152
'072988,台勝科凱基77購05,1.21,1.3,1.09,1.17,3140
'072989,晶豪科日盛77購01,0.5,0.5,0.5,0.5,0
'07298P,微星元大7A售01,0.64,0.68,0.63,0.68,1900
'072990,大立光日盛77購04,1.27,1.27,1.19,1.19,218
'072991,禾伸堂日盛77購03,5.8,5.8,5.8,5.8,0
'072992,新日興日盛77購01,0.58,0.58,0.58,0.58,0
'072993,友達宏遠77購03,0.18,0.18,0.18,0.18,0
'072994,中石化群益79購01,0.35,0.35,0.35,0.35,0
'072995,力麗群益77購02,0.27,0.27,0.27,0.27,80
'072996,中橡群益77購01,0.35,0.35,0.35,0.35,0
'072997,台積電群益78購01,0.21,0.21,0.21,0.21,0
'072998,台積電群益78購02,0.11,0.11,0.11,0.11,0
'072999,旺宏群益78購02,1.12,1.18,1.12,1.17,522
'07299P,上証2X元富7A售03,3.12,3.31,3.12,3.2,3
'073000,技嘉群益77購02,1.6,1.6,1.46,1.54,1284
'073001,友達群益77購02,0.26,0.26,0.26,0.26,0
'073002,友達群益77購03,0.18,0.18,0.18,0.18,0
'073003,建準群益77購01,0.05,0.05,0.05,0.05,0
'073004,美律群益77購03,0.11,0.11,0.11,0.11,0
'073005,義隆群益77購03,0.64,0.64,0.6,0.6,320
'073006,大立光群益78購03,3.22,3.22,3.22,3.22,4
'073007,大立光群益78購04,1.79,1.79,1.74,1.74,75
'073008,亞光群益78購01,0.53,0.53,0.53,0.53,398
'073009,景碩群益78購01,1.52,1.56,1.32,1.32,402
'07300P,燿華元富7A售02,0.6,0.6,0.6,0.6,50
'073010,群創群益77購03,0.06,0.07,0.06,0.07,203
'073011,群創群益77購04,0.04,0.04,0.04,0.04,0
'073012,貿聯群益77購03,0.07,0.07,0.07,0.07,209
'073013,TPK群益78購02,0.09,0.09,0.09,0.09,20
'073014,聯茂群益77購01,0.46,0.51,0.46,0.48,1216
'073015,上銀國泰77購01,5.2,5.2,5.2,5.2,0
'073016,FB臺反富邦7B購01,0.44,0.45,0.44,0.44,570
'073017,技嘉富邦78購02,0.79,0.85,0.79,0.79,152
'073018,大立光富邦79購10,2.9,3.07,2.89,2.97,471
'073019,大立光富邦79購11,0.85,0.85,0.85,0.85,0
'07301P,東森元富7A售02,1,1,0.99,0.99,165
'073020,景碩富邦77購02,1.11,1.11,0.92,0.92,341
'073021,卜蜂麥證77購01,0.15,0.15,0.15,0.15,0
'073022,榮化麥證77購01,0.23,0.23,0.23,0.23,0
'073023,台玻麥證77購01,0.11,0.11,0.11,0.11,105
'073024,聯電麥證78購01,0.74,0.82,0.74,0.79,7040
'073025,國巨麥證77購01,6.3,6.75,6,6.7,250
'073026,國巨麥證78購01,6.5,6.5,5.05,5.8,65
'073027,精英麥證77購01,0.11,0.11,0.11,0.11,0
'073028,敬鵬麥證77購01,0.02,0.02,0.02,0.02,0
'073029,正崴麥證77購01,0.08,0.08,0.08,0.08,0
'07302P,光寶科康和7A售03,0.98,1,0.98,0.99,202
'073030,億光麥證77購01,0.12,0.12,0.12,0.12,0
'073031,長榮航麥證77購01,0.19,0.19,0.19,0.19,225
'073032,國泰金麥證78購01,0.26,0.26,0.24,0.24,1412
'073033,玉山金麥證77購01,0.41,0.41,0.41,0.41,1055
'073034,兆豐金麥證77購01,0.39,0.39,0.39,0.39,138
'073035,永豐金麥證77購01,0.4,0.4,0.4,0.4,1257
'073036,第一金麥證77購01,0.41,0.41,0.39,0.4,2375
'073037,大立光麥證77購02,0.48,0.49,0.48,0.49,437
'073038,文曄麥證77購01,0.15,0.15,0.15,0.15,9
'073039,長虹麥證77購01,0.3,0.31,0.28,0.3,799
'07303P,京鼎康和7A售01,0.91,0.91,0.91,0.91,60
'073040,百和興麥證77購01,0.07,0.07,0.07,0.07,0
'073041,T50反1統一79購01,0.36,0.39,0.36,0.38,532
'073042,S&P反1統一79購01,1.26,1.26,1.26,1.26,0
'073043,華邦電統一79購01,0.26,0.26,0.23,0.23,2103
'073044,聯發科統一77購03,0.27,0.28,0.26,0.26,134
'073045,冠德統一77購01,0.19,0.19,0.19,0.19,0
'073046,京鼎統一78購01,0.1,0.1,0.1,0.1,100
'073047,全新元富77購01,0.64,0.66,0.61,0.61,275
'073048,晶豪科元富77購01,0.37,0.37,0.37,0.37,0
'073049,群創康和77購01,0.1,0.1,0.1,0.1,0
'07304P,聯發科凱基7A售05,2.85,2.89,2.83,2.88,444
'073050,新日興凱基77購01,0.84,0.96,0.84,0.94,713
'073051,和大日盛77購02,0.79,0.79,0.79,0.79,50
'073052,京鼎日盛77購01,0.08,0.08,0.08,0.08,0
'073053,華邦電國票77購01,0.19,0.19,0.19,0.19,0
'073054,台玻群益77購01,0.19,0.19,0.19,0.19,270
'073055,仁寶群益77購01,0.57,0.58,0.53,0.58,598
'073056,旺宏群益78購03,1.17,1.27,1.12,1.23,454
'073057,大同群益78購02,0.51,0.53,0.51,0.53,631
'073058,廣達群益77購01,0.07,0.07,0.07,0.07,100
'073059,美律群益77購04,0.24,0.24,0.23,0.24,179
'07305P,聯發科凱基7A售06,2.44,2.46,2.44,2.46,60
'073060,京元電群益77購01,0.15,0.15,0.14,0.14,135
'073061,全新群益78購01,0.64,0.65,0.58,0.63,338
'073062,亞光群益77購04,0.19,0.19,0.19,0.19,0
'073063,群創群益77購05,0.03,0.03,0.03,0.03,0
'073064,康普群益78購01,0.91,1.02,0.91,1.01,550
'073065,中租群益77購01,0.59,0.6,0.57,0.6,387
'073066,東聯元大77購02,0.87,0.99,0.87,0.98,1487
'073067,上銀元大77購10,1.78,1.78,1.45,1.55,3765
'073068,鴻海元大77購12,0.07,0.07,0.05,0.06,710
'073069,國巨元大77購06,12.4,12.4,12.4,12.4,0
'07306P,聯發科凱基7A售07,1.87,1.9,1.85,1.9,100
'073070,國巨元大77購07,10.3,10.3,10.3,10.3,0
'073071,南亞科元大77購04,1.58,1.78,1.57,1.67,1818
'073072,友達元大77購02,0.07,0.07,0.07,0.07,0
'073073,友達元大77購03,0.12,0.12,0.12,0.12,0
'073074,義隆元大77購01,0.49,0.49,0.45,0.49,710
'073075,宏達電元大77購07,0.16,0.16,0.16,0.16,0
'073076,大立光元大77購17,0.84,0.93,0.83,0.91,320
'073077,大立光元大77購18,1.33,1.33,1.33,1.33,10
'073078,大立光元大78購04,0.92,0.92,0.84,0.86,456
'073079,京鼎元大78購02,0.18,0.18,0.18,0.18,0
'07307P,聯發科凱基7A售08,1.39,1.4,1.39,1.4,144
'073080,群創元大77購05,0.03,0.03,0.03,0.03,0
'073081,台勝科元大77購07,1.75,1.75,1.62,1.62,118
'073082,GIS元大77購08,0.56,0.59,0.56,0.57,615
'073083,台積電永昌7A購01,0.36,0.36,0.36,0.36,0
'073084,大立光永昌7A購01,11.8,11.8,11.8,11.8,1
'073085,台勝科永昌77購01,1.99,1.99,1.99,1.99,0
'073086,臺指反中信77購01,1.02,1.02,1.02,1.02,0
'073087,聯電台新78購03,1.09,1.09,1.06,1.06,67
'073088,台積電台新7A購01,0.04,0.04,0.04,0.04,30
'073089,聯發科台新78購03,0.65,0.65,0.65,0.65,0
'07308P,可成凱基7A售06,2.76,2.76,2.64,2.65,228
