代號,名稱,開盤,最高,最低,收盤,成交量
'072608,台勝科永豐77購02,0.49,0.5,0.32,0.36,1450
'072609,敦南永豐77購01,0.22,0.22,0.22,0.22,0
'07260P,台積電中信7A售02,0.85,0.85,0.85,0.85,0
'072610,崇越永豐77購01,0.06,0.06,0.06,0.06,0
'072611,大同國泰77購01,0.28,0.29,0.28,0.29,60
'072612,華新富邦77購01,6.25,6.25,6.25,6.25,0
'072613,廣宇富邦77購01,0.1,0.1,0.1,0.1,0
'072614,強茂統一77購02,1.89,1.89,1.78,1.78,14
'072615,大立光統一77購10,0.95,1.07,0.89,1.06,1669
'072616,大立光統一77購11,0.96,1.09,0.86,1.02,1195
'072617,群創統一78購01,0.08,0.08,0.08,0.08,0
'072618,隆達統一78購01,0.18,0.18,0.18,0.18,80
'072619,T50反1康和81購01,0.54,0.54,0.54,0.54,0
'07261P,上証2X群益7B售02,1.86,1.86,1.86,1.86,2
'072620,卜蜂康和77購01,0.13,0.13,0.13,0.13,0
'072621,日月光康和77購01,0.4,0.43,0.4,0.43,295
'072622,友達康和77購01,0.6,0.6,0.6,0.6,0
'072623,聯發科康和77購01,0.73,0.73,0.73,0.73,0
'072624,宏碁元富77購04,0.09,0.09,0.09,0.09,0
'072625,微星元富77購04,3.92,4.26,3.92,4,61
'072626,美律元富77購04,0.07,0.07,0.07,0.07,15
'072627,盟立凱基77購03,0.13,0.13,0.13,0.13,0
'072628,明泰凱基77購01,0.16,0.16,0.16,0.16,100
'072629,奇美材凱基77購01,0.08,0.08,0.08,0.08,0
'07262P,華擎群益7B售01,1.04,1.04,1.04,1.04,50
'072630,中磊凱基77購01,0.2,0.27,0.2,0.23,877
'072631,台塑麥證77購01,0.88,0.88,0.84,0.84,616
'072632,南亞麥證77購01,0.66,0.71,0.65,0.71,2312
'072633,亞德客麥證77購01,0.47,0.5,0.43,0.43,6694
'072634,中鋼麥證77購01,0.23,0.24,0.23,0.23,1013
'072635,中橡麥證77購01,0.16,0.16,0.16,0.16,0
'072636,仁寶麥證77購01,0.08,0.08,0.08,0.08,0
'072637,順德麥證77購01,0.22,0.22,0.22,0.22,0
'072638,致茂麥證77購01,0.29,0.37,0.29,0.32,2386
'072639,瑞昱麥證77購01,0.19,0.19,0.14,0.14,3123
'07263P,國巨國泰7A售02,0.14,0.14,0.14,0.14,0
'072640,建準麥證77購01,0.13,0.13,0.13,0.13,20
'072641,中壽麥證77購01,0.48,0.52,0.46,0.49,2798
'072642,開發金麥證77購01,0.35,0.41,0.35,0.41,680
'072643,元大金麥證77購01,0.19,0.22,0.19,0.22,2396
'072644,新光金麥證77購01,0.85,0.85,0.82,0.85,5337
'072645,中信金麥證77購01,0.25,0.25,0.25,0.25,0
'072646,禾伸堂麥證77購01,3.86,3.86,3.15,3.15,498
'072647,致伸麥證77購01,0.04,0.04,0.04,0.04,30
'072648,祥碩麥證77購01,0.27,0.35,0.27,0.35,1817
'072649,聯茂麥證77購01,0.51,0.66,0.41,0.41,8281
'07264P,鴻海富邦7C售02,0.86,0.86,0.85,0.85,202
'072650,啟碁麥證77購01,0.04,0.04,0.04,0.04,0
'072651,義隆兆豐77購01,1.13,1.13,1.1,1.1,50
'072652,大立光兆豐77購05,1.73,1.73,1.73,1.73,0
'072653,大立光兆豐77購06,1.34,1.34,1.34,1.34,0
'072654,上銀兆豐78購04,4.07,4.07,3.66,3.79,62
'072655,微星兆豐77購04,2.88,2.88,2.88,2.88,0
'072656,友達兆豐78購01,0.19,0.19,0.19,0.19,300
'072657,華新科兆豐77購02,17.4,17.4,17.4,17.4,0
'072658,宏碁國票77購03,0.02,0.02,0.02,0.02,0
'072659,台勝科國票77購02,0.91,0.91,0.91,0.91,0
'07265P,台積電富邦7A售01,1.24,1.26,1.24,1.26,362
'072660,綠悅元大77購01,0.01,0.01,0.01,0.01,0
'072661,和大元大77購01,1.04,1.04,1.04,1.04,1
'072662,大成鋼元大77購03,4.89,4.89,4.89,4.89,0
'072663,為升元大77購02,1.26,1.3,1.09,1.11,510
'072664,台光電元大77購01,0.23,0.28,0.23,0.27,18
'072665,聯發科元大77購06,0.5,0.5,0.48,0.49,251
'072666,聯發科元大78購02,0.83,0.83,0.76,0.8,2180
'072667,創意元大77購07,0.53,0.76,0.53,0.7,531
'072668,聯鈞元大77購01,0.06,0.06,0.06,0.06,0
'072669,台勝科元大77購05,1.48,1.48,1.05,1.16,702
'07266P,上銀凱基7A售02,1.4,1.53,1.4,1.53,128
'072670,鎧勝元大77購02,0.04,0.04,0.04,0.04,150
'072671,敦南元大77購01,0.63,0.63,0.55,0.56,462
'072672,台塑凱基77購01,1.13,1.13,1.1,1.1,30
'072673,台達電凱基77購01,0.02,0.02,0.02,0.02,0
'072674,上緯控凱基77購01,1.35,1.35,1.2,1.28,115
'072675,上緯控凱基77購02,1.17,1.17,0.99,1.05,596
'072676,台達電群益77購02,0.01,0.01,0.01,0.01,0
'072677,旺宏群益78購01,1.33,1.39,1.32,1.39,1169
'072678,宏碁群益77購03,0.1,0.1,0.1,0.1,0
'072679,宏碁群益77購04,0.06,0.06,0.06,0.06,0
'07267P,上銀凱基7A售03,1.19,1.19,1.19,1.19,12
'072680,鴻準群益77購01,0.03,0.03,0.03,0.03,0
'072681,南亞科群益77購01,3.38,3.53,3.1,3.15,321
'072682,全新群益79購01,0.58,0.59,0.56,0.56,899
'072683,義隆群益77購02,0.94,0.94,0.94,0.94,30
'072684,華新科群益77購01,18.5,18.5,18.5,18.5,0
'072685,宏達電群益77購02,0.19,0.19,0.19,0.19,2
'072686,宏達電群益77購03,0.07,0.07,0.07,0.07,190
'072687,群創群益77購02,0.05,0.05,0.05,0.05,0
'072688,台勝科群益77購06,1.5,1.5,1.37,1.37,64
'072689,貿聯群益77購02,0.03,0.03,0.03,0.03,0
'07268P,旺宏凱基7A售01,0.7,0.71,0.68,0.68,6239
'072690,乙盛群益77購02,0.02,0.02,0.02,0.02,0
'072691,榮成中信77購01,0.04,0.04,0.04,0.04,0
'072692,宏碁中信79購01,0.19,0.19,0.17,0.17,40
'072693,新日興中信78購01,0.58,0.58,0.52,0.56,962
'072694,宏碁台新78購01,0.11,0.11,0.11,0.11,0
'072695,友達台新78購01,0.42,0.42,0.42,0.42,4
'072696,長榮航台新78購02,0.43,0.43,0.43,0.43,120
'072697,群創台新79購01,0.16,0.16,0.16,0.16,0
'072698,台郡台新78購01,0.1,0.1,0.1,0.1,0
'072699,鴻海永豐77購03,0.13,0.13,0.13,0.13,0
'07269P,旺宏凱基7A售02,0.63,0.63,0.63,0.63,98
'072700,宏碁永豐77購02,0.02,0.02,0.02,0.02,0
'072701,神基永豐77購01,0.23,0.23,0.23,0.23,100
'072702,智原永豐77購02,0.48,0.59,0.48,0.5,181
'072703,明泰永豐77購01,0.04,0.04,0.04,0.04,0
'072704,正文永豐77購02,0.04,0.04,0.04,0.04,0
'072705,百和興永豐77購02,0.03,0.03,0.03,0.03,0
'072706,台積電日盛77購01,0.07,0.07,0.07,0.07,0
'072707,宏碁日盛77購01,0.15,0.15,0.15,0.15,0
'072708,友達日盛77購01,0.21,0.21,0.21,0.21,21
'072709,台泥麥證77購01,1.23,1.23,1,1.11,9310
'07270P,國巨統一7A售07,0.12,0.18,0.12,0.18,9
'072710,台苯麥證77購01,0.59,0.61,0.56,0.56,6700
'072711,聯成麥證77購01,0.39,0.39,0.37,0.38,1628
'072712,儒鴻麥證78購01,1.19,1.19,1.12,1.12,5854
'072713,日月光麥證78購01,0.08,0.09,0.08,0.08,115
'072714,鴻海麥證77購02,0.29,0.3,0.28,0.3,240
'072715,台積電麥證77購02,0.25,0.25,0.22,0.22,1322
'072716,微星麥證78購01,1.76,1.96,1.73,1.73,1600
'072717,廣達麥證78購01,0.15,0.15,0.15,0.15,0
'072718,聯發科麥證78購01,0.46,0.47,0.43,0.43,5878
'072719,可成麥證78購01,0.5,0.53,0.49,0.52,3831
'07271P,台積電統一7B售03,1.6,1.64,1.6,1.64,122
'072720,宏達電麥證77購01,0.07,0.07,0.07,0.07,15
'072721,宏達電麥證78購01,0.14,0.15,0.14,0.15,450
'072722,華航麥證77購01,0.08,0.08,0.08,0.08,0
'072723,欣興麥證78購01,0.18,0.18,0.17,0.17,175
'072724,聯鈞麥證77購01,0.04,0.04,0.04,0.04,0
'072725,敦南麥證78購01,0.37,0.38,0.31,0.31,888
'072726,彩晶麥證77購01,0.15,0.15,0.15,0.15,60
'072727,台郡麥證77購01,0.07,0.07,0.07,0.07,0
'072728,台虹麥證77購01,0.08,0.08,0.08,0.08,0
'072729,鴻海玉山77購03,0.02,0.02,0.02,0.02,0
'07272P,台積電統一7C售01,1.09,1.09,1.08,1.09,418
'072730,鴻海玉山77購04,0.03,0.03,0.03,0.03,0
'072731,大立光玉山77購01,0.8,0.91,0.8,0.91,100
'072732,大立光玉山77購02,0.98,1.12,0.93,1.12,364
'072733,台積電國泰77購03,0.04,0.04,0.04,0.04,10
'072734,寶滬深富邦79購01,0.14,0.14,0.14,0.14,0
'072735,台積電富邦78購02,0.05,0.05,0.05,0.05,20
'072736,創意富邦77購02,0.38,0.53,0.38,0.46,518
'072737,群創國票77購02,0.02,0.02,0.02,0.02,0
'072738,卜蜂凱基77購01,0.07,0.07,0.07,0.07,0
'072739,統一凱基77購01,0.83,0.87,0.78,0.81,488
'07273P,美律元富7B售01,0.93,0.93,0.93,0.93,0
'072740,國巨凱基77購01,15.4,15.4,15.4,15.4,0
'072741,國巨凱基77購03,16.7,16.7,16.7,16.7,0
'072742,華新日盛77購01,4.25,4.27,3.65,3.65,266
'072743,台積電日盛77購02,0.01,0.01,0.01,0.01,54
'072744,鴻準日盛77購01,0.03,0.03,0.03,0.03,0
'072745,群創日盛77購02,0.02,0.02,0.02,0.02,0
'072746,元上證群益77購02,0.01,0.01,0.01,0.01,0
'072747,CFA50群益77購02,0.01,0.01,0.01,0.01,0
'072748,國喬群益77購02,0.37,0.38,0.36,0.38,876
'072749,和大群益78購02,1.2,1.2,1.02,1.02,75
'07274P,台積電元大7A售03,2.94,2.97,2.94,2.97,21
'072750,日月光群益77購01,0.07,0.07,0.07,0.07,4987
'072751,日月光群益77購02,0.02,0.02,0.02,0.02,0
'072752,鴻海群益77購03,0.03,0.03,0.03,0.03,0
'072753,國巨群益77購01,11.4,11.4,10.4,10.4,27
'072754,國巨群益77購02,13.5,13.5,11.9,12.2,48
'072755,國巨群益77購03,12.9,12.9,12.9,12.9,6
'072756,大同群益78購01,0.43,0.56,0.43,0.55,719
'072757,奇力新群益77購03,2.78,2.78,2.78,2.78,63
'072758,宏達電群益77購04,0.07,0.07,0.07,0.07,0
'072759,晶豪科群益77購02,0.22,0.22,0.22,0.22,0
'07275P,奇力新元大7A售03,0.38,0.44,0.36,0.44,4383
'072760,嘉晶群益78購01,4.1,4.28,3.24,3.54,119
'072761,欣興群益77購01,0.32,0.33,0.3,0.3,1695
'072762,華晶科群益77購04,0.51,0.6,0.51,0.59,698
'072763,創意群益77購06,0.12,0.12,0.12,0.12,1
'072764,台勝科群益77購07,0.6,0.64,0.37,0.46,1559
'072765,TPK群益78購01,0.04,0.04,0.04,0.04,0
'072766,GIS群益77購05,0.95,0.95,0.9,0.9,131
'072767,上銀元大77購07,3.1,3.1,3.1,3.1,0
'072768,鴻海元大77購08,0.11,0.11,0.11,0.11,0
'072769,國巨元大77購02,9.2,9.2,9.2,9.2,0
'07276P,華新科元大7A售02,0.04,0.04,0.03,0.04,113
'072770,國巨元大77購03,8.5,8.5,8.5,8.5,0
'072771,國巨元大77購04,6.5,6.5,6.5,6.5,0
'072772,台積電元大77購05,0.04,0.04,0.04,0.04,0
'072773,台積電元大77購06,0.05,0.05,0.05,0.05,0
'072774,台積電元大77購07,0.1,0.1,0.1,0.1,0
'072775,華邦電元大77購04,0.2,0.2,0.2,0.2,20
'072776,宏碁元大77購06,0.21,0.21,0.2,0.2,90
'072777,宏碁元大78購01,0.35,0.35,0.3,0.3,24045
'072778,致茂元大77購01,0.26,0.36,0.26,0.3,402
'072779,晶電元大77購01,0.15,0.15,0.15,0.15,0
'07277P,A50正2凱基7C售02,0.74,0.74,0.72,0.72,165
'072780,宏達電元大77購03,0.09,0.09,0.09,0.09,0
'072781,宏達電元大77購04,0.08,0.1,0.08,0.1,903
'072782,富邦金元大77購02,0.37,0.37,0.36,0.37,421
'072783,新光金元大77購03,0.55,0.58,0.55,0.56,518
'072784,禾伸堂元大77購07,4.92,4.92,4.92,4.92,0
'072785,群創元大78購02,0.05,0.05,0.05,0.05,0
'072786,T50反1中信81購02,2.89,2.89,2.89,2.89,5
'072787,國巨中信78購01,11.8,11.8,11.8,11.8,0
'072788,台積電中信77購02,0.02,0.02,0.02,0.02,0
'072789,可成中信77購01,1.13,1.15,1.12,1.13,29
'07278P,TPK永豐7A售03,1.01,1.01,1.01,1.01,0
'072790,國巨台新77購01,12.8,12.8,12.8,12.8,0
'072791,國巨台新78購01,11,11,11,11,0
'072792,嘉澤台新78購01,0.65,0.65,0.63,0.63,240
'072793,台灣50永豐77購02,0.04,0.04,0.04,0.04,40
'072794,台達電永豐77購01,0.03,0.03,0.03,0.03,0
'072795,國巨永豐77購01,13.3,13.3,13.3,13.3,0
'072796,國巨永豐77購02,12,12,12,12,0
'072797,台積電永豐77購03,0.05,0.07,0.04,0.04,201
'072798,智邦永豐77購01,0.04,0.04,0.04,0.04,0
'072799,佳世達永豐77購01,0.15,0.15,0.15,0.15,0
'07279P,GIS永豐7A售01,0.58,0.58,0.58,0.58,0
'072800,宏碁永豐77購03,0.01,0.01,0.01,0.01,0
'072801,友達永豐77購02,0.1,0.1,0.1,0.1,0
'072802,美律永豐77購03,0.14,0.14,0.14,0.14,0
'072803,晶電永豐77購03,0.16,0.19,0.16,0.19,49
'072804,京元電永豐77購01,0.05,0.05,0.05,0.05,0
'072805,聯發科永豐77購01,0.29,0.29,0.29,0.29,1
'072806,嘉晶永豐77購03,2.9,2.9,2.9,2.9,0
'072807,京鼎永豐77購01,0.04,0.04,0.04,0.04,0
'072808,創意永豐77購05,0.08,0.1,0.08,0.1,465
'072809,群創永豐77購02,0.01,0.01,0.01,0.01,0
'07280P,鴻海台新7B售02,0.88,0.88,0.88,0.88,15
'072810,台勝科永豐77購03,0.24,0.26,0.16,0.17,1512
'072811,宏碁康和77購02,0.1,0.1,0.1,0.1,0
'072812,玉晶光康和77購01,2.87,2.87,2.87,2.87,0
'072813,台勝科康和77購02,0.59,0.59,0.59,0.59,0
'072814,為升元富77購01,1.18,1.18,1.18,1.18,0
'072815,宏碁元富77購05,0.05,0.05,0.05,0.05,0
'072816,宏碁元富77購06,0.04,0.04,0.04,0.04,0
'072817,強茂元富77購02,3.39,3.39,3.39,3.39,0
'072818,禾伸堂元富78購01,3.39,3.39,3.39,3.39,0
'072819,京鼎元富77購01,0.17,0.17,0.17,0.17,0
'07281P,旺宏台新7A售03,1.18,1.18,1.18,1.18,0
'072820,群創元富77購03,0.04,0.04,0.04,0.04,0
'072821,鴻海統一79購03,0.11,0.11,0.11,0.11,795
'072822,台積電統一7A購01,0.14,0.14,0.11,0.12,3230
'072823,宏碁統一77購02,0.04,0.04,0.04,0.04,0
'072824,宏碁統一77購03,0.08,0.08,0.08,0.08,0
'072825,大同統一77購05,0.16,0.16,0.16,0.16,0
'072826,台光電統一77購01,0.1,0.1,0.1,0.1,0
'072827,大立光統一77購12,0.73,0.85,0.67,0.76,1324
'072828,群創統一79購01,0.07,0.07,0.07,0.07,0
'072829,台勝科統一7A購01,0.83,0.85,0.64,0.7,4962
'07282P,奇力新群益7B售03,0.24,0.29,0.24,0.28,665
'072830,T50反1國泰7C購01,0.68,0.68,0.68,0.68,0
'072831,台苯國泰78購01,1.6,1.68,1.56,1.64,804
'072832,宏碁國泰77購04,0.19,0.19,0.19,0.19,0
'072833,宏碁國泰77購05,0.15,0.15,0.15,0.15,0
'072834,宏碁國泰77購06,0.09,0.09,0.09,0.09,0
'072835,友達國泰77購02,0.25,0.25,0.24,0.24,239
'072836,群創國泰77購01,0.03,0.03,0.03,0.03,0
'072837,群創國泰78購02,0.06,0.06,0.06,0.06,0
'072838,GIS國泰77購02,1.12,1.12,1.05,1.06,1346
'072839,元上證富邦78購02,0.07,0.07,0.07,0.07,0
'07283P,TPK群益7B售02,1.24,1.24,1.24,1.24,0
'072840,台積電富邦78購03,0.16,0.16,0.16,0.16,0
'072841,宏碁富邦78購02,0.09,0.09,0.09,0.09,0
'072842,奇鋐富邦77購01,0.68,0.68,0.61,0.61,218
'072843,京鼎富邦79購01,0.15,0.15,0.15,0.15,90
'072844,創意富邦78購01,0.54,0.62,0.53,0.59,743
'072845,華夏麥證77購01,0.11,0.12,0.11,0.12,308
'072846,葡萄王麥證77購01,0.54,0.56,0.5,0.5,2362
'072847,台達電麥證77購01,0.03,0.03,0.03,0.03,0
'072848,鴻海麥證79購02,0.09,0.09,0.09,0.09,0
'072849,華邦電麥證78購01,0.11,0.11,0.11,0.11,45
'07284P,隆達群益7B售01,1.4,1.4,1.38,1.38,51
'072850,宏碁麥證77購02,0.06,0.06,0.06,0.06,0
'072851,宏碁麥證78購01,0.11,0.11,0.11,0.11,0
'072852,大同麥證77購01,0.12,0.12,0.12,0.12,0
'072853,中華電麥證77購01,0.31,0.31,0.31,0.31,1
'072854,兆赫麥證77購01,0.12,0.12,0.12,0.12,5
'072855,中工麥證77購01,0.21,0.21,0.21,0.21,40
'072856,神基麥證77購01,0.18,0.18,0.18,0.18,50
'072857,大立光麥證77購01,0.6,0.7,0.56,0.65,2733
'072858,大立光麥證78購01,0.43,0.53,0.43,0.51,392
'072859,台勝科麥證78購01,0.85,0.89,0.66,0.74,2997
'07285P,全宇群益7B售02,1.16,1.16,1.16,1.16,172
'072860,和碩麥證78購01,0.08,0.08,0.08,0.08,0
'072861,中磊麥證77購01,0.06,0.06,0.06,0.06,0
'072862,矽格麥證77購01,0.3,0.33,0.3,0.31,118
'072863,台表科麥證77購01,0.11,0.11,0.11,0.11,270
'072864,矽創麥證77購01,0.23,0.28,0.23,0.25,343
'072865,佳世達第一77購01,0.38,0.38,0.38,0.38,0
'072866,宏碁第一77購01,0.11,0.11,0.11,0.11,100
'072867,欣興第一77購01,0.54,0.54,0.52,0.52,100
'072868,中石化元大77購02,0.19,0.19,0.19,0.19,0
'072869,上銀元大77購08,1.5,1.5,1.5,1.5,0
'07286P,鴻海元大7A售02,1.06,1.06,1.02,1.06,1661
'072870,鴻海元大77購09,0.17,0.17,0.17,0.17,110
'072871,鴻海元大77購10,0.19,0.19,0.19,0.19,10
'072872,鴻海元大77購11,0.14,0.14,0.14,0.14,0
'072873,台積電元大77購08,0.07,0.07,0.07,0.07,20
'072874,宏碁元大77購09,0.2,0.2,0.2,0.2,0
'072875,鴻準元大77購01,0.12,0.12,0.12,0.12,0
'072876,微星元大77購07,3.43,3.86,3.43,3.86,55
'072877,美律元大77購06,0.37,0.38,0.36,0.38,180
'072878,奇力新元大77購06,4.88,4.88,4.88,4.88,0
'072879,華新科元大77購03,14,14,14,14,0
'07287P,鴻海元大7A售03,1.26,1.29,1.22,1.27,1689
'072880,智原元大77購03,0.55,0.71,0.55,0.58,247
'072881,玉晶光元大77購06,3.49,3.49,3.49,3.49,0
'072882,京鼎元大77購01,0.13,0.13,0.13,0.13,0
'072883,台勝科元大77購06,1.23,1.23,1.23,1.23,0
'072884,敦泰元大77購04,0.2,0.2,0.2,0.2,15
'072885,台郡元大77購03,0.07,0.07,0.07,0.07,0
'072886,大同群益77購04,0.23,0.23,0.23,0.23,2
'072887,晶豪科群益77購03,0.06,0.06,0.06,0.06,0
'072888,智原群益78購02,1.02,1.16,1.02,1.02,578
'072889,京鼎群益78購02,0.14,0.14,0.14,0.14,199
'07288P,燿華元大7A售03,0.56,0.58,0.53,0.53,302
'072890,美律兆豐77購02,0.18,0.18,0.18,0.18,0
'072891,國巨國票77購01,7.05,7.05,7.05,7.05,0
'072892,敬鵬國票77購01,0.01,0.01,0.01,0.01,0
'072893,國巨凱基77購04,12.8,12.9,12.2,12.2,10
'072894,台積電凱基77購01,0.05,0.05,0.05,0.05,120
'072895,台積電凱基78購01,0.11,0.12,0.11,0.11,120
'072896,宏碁凱基77購01,0.1,0.1,0.1,0.1,0
'072897,英業達凱基77購01,0.68,0.71,0.65,0.71,1938
'072898,國巨日盛77購01,18.5,18.5,18.5,18.5,0
'072899,玉晶光日盛77購01,3.41,3.41,3.41,3.41,0
'07289P,華新科元大7A售03,0.05,0.06,0.05,0.06,237
'072900,台勝科中信77購03,0.6,0.61,0.38,0.46,239
'072901,FBVIX台新7A購01,1.79,1.81,1.73,1.75,420
'072902,TPK台新78購01,0.06,0.06,0.06,0.06,0
'072903,台灣50永豐77購03,0.03,0.03,0.03,0.03,90
'072904,上銀永豐77購01,0.7,0.7,0.43,0.6,627
'072905,旺宏永豐77購06,0.82,0.82,0.79,0.8,314
'072906,瑞昱永豐77購02,0.14,0.14,0.14,0.14,0
'072907,信邦永豐77購01,0.09,0.09,0.09,0.09,10
'072908,智邦康和77購01,0.1,0.1,0.1,0.1,0
'072909,宏碁康和77購03,0.1,0.1,0.1,0.1,0
'07290P,世芯元大7A售03,0.61,0.61,0.52,0.6,314
'072910,禾伸堂康和77購03,3.1,3.1,2.3,2.4,149
'072911,美律元富77購05,0.21,0.22,0.21,0.22,100
'072912,京鼎元富77購03,0.06,0.06,0.06,0.06,0
'072913,台勝科元富77購02,1.27,1.27,1.27,1.27,0
'072914,矽格元富77購02,0.55,0.6,0.55,0.57,823
'072915,國巨統一77購01,6.95,6.95,6.95,6.95,0
'072916,國巨統一77購02,6.7,6.7,6.7,6.7,1
'072917,國巨統一78購01,8.2,8.2,7.95,7.95,80
'072918,台積電統一77購04,0.07,0.07,0.07,0.07,0
'072919,台積電統一79購01,0.12,0.12,0.12,0.12,590
'07291P,鴻海中信7A售02,0.77,0.77,0.77,0.77,0
'072920,大同統一78購02,0.21,0.21,0.21,0.21,0
'072921,友達統一77購01,0.16,0.16,0.15,0.15,324
'072922,台勝科統一77購01,0.63,0.63,0.55,0.55,977
'072923,國巨國泰77購02,11.7,11.7,11.7,11.7,0
'072924,T50反1富邦7B購01,0.96,0.96,0.96,0.96,0
'072925,綠悅富邦77購01,0.06,0.06,0.06,0.06,0
'072926,鴻海富邦79購04,0.19,0.19,0.19,0.19,0
'072927,群創富邦77購02,0.1,0.1,0.1,0.1,0
'072928,中租富邦79購01,1.25,1.25,1.25,1.25,0
'072929,中石化麥證79購01,0.12,0.12,0.12,0.12,20
'07292P,微星台新7A售02,0.39,0.39,0.39,0.39,25
'072930,力麗麥證77購01,0.21,0.21,0.2,0.2,1110
'072931,華新麥證77購01,2.46,2.47,2.04,2.07,1177
'072932,中纖麥證77購01,0.39,0.39,0.37,0.37,2337
'072933,大成鋼麥證77購01,4.45,4.84,4.26,4.45,2640
'072934,為升麥證77購01,0.63,0.63,0.53,0.54,3031
'072935,台積電麥證79購02,0.06,0.29,0.06,0.29,13
'072936,宏碁麥證77購03,0.07,0.07,0.07,0.07,0
'072937,技嘉麥證77購01,0.56,0.65,0.46,0.48,7887
'072938,冠德麥證77購01,0.27,0.27,0.26,0.26,450
'072939,宏盛麥證77購01,1.71,1.71,1.71,1.71,0
'07293P,鴻海群益7B售01,0.56,0.57,0.56,0.57,40
'072940,大立光麥證79購01,0.52,0.6,0.49,0.57,4535
'072941,信邦麥證77購01,0.24,0.24,0.24,0.24,306
'072942,緯創麥證78購01,0.15,0.16,0.15,0.16,400
'072943,新日興麥證77購01,0.51,0.51,0.48,0.49,2661
'072944,群創麥證78購01,0.08,0.08,0.08,0.08,0
'072945,神達麥證77購01,0.18,0.18,0.18,0.18,0
'072946,崇越麥證77購01,0.12,0.12,0.12,0.12,0
'072947,達運麥證77購01,0.08,0.08,0.08,0.08,0
'072948,日友麥證77購01,0.08,0.08,0.08,0.08,0
'072949,GIS兆豐77購03,0.89,0.89,0.84,0.84,194
'07294P,台勝科群益7B售02,0.64,0.75,0.64,0.72,1257
'072950,華邦電第一77購01,0.2,0.2,0.2,0.2,135
'072951,台郡第一77購01,0.1,0.1,0.1,0.1,0
'072952,和大元大77購02,1.64,1.64,1.64,1.64,0
'072953,上銀元大77購09,2.09,2.09,2.09,2.09,0
'072954,日月光元大77購01,0.19,0.19,0.18,0.18,400
'072955,台積電元大77購09,0.01,0.02,0.01,0.02,523
'072956,智邦元大77購05,0.17,0.17,0.17,0.17,0
'072957,宏碁元大77購11,0.22,0.22,0.22,0.22,0
'072958,宏碁元大77購12,0.18,0.18,0.18,0.18,0
'072959,大同元大77購06,0.25,0.25,0.25,0.25,0
'07295P,上銀元大7A售03,0.9,0.96,0.9,0.96,546
'072960,全新元大77購05,0.97,1.04,0.97,0.97,613
'072961,宏達電元大77購05,0.17,0.21,0.17,0.21,46
'072962,宏達電元大77購06,0.26,0.31,0.26,0.29,514
'072963,晶豪科元大77購01,0.37,0.38,0.36,0.36,327
'072964,亞光元大77購04,0.73,0.8,0.71,0.77,155
'072965,禾伸堂元大77購08,4.67,4.67,4.67,4.67,0
'072966,京鼎元大77購02,0.08,0.08,0.08,0.08,0
'072967,群創元大77購03,0.05,0.05,0.05,0.05,0
'072968,群創元大77購04,0.05,0.05,0.05,0.05,0
'072969,TPK元大77購05,0.08,0.08,0.08,0.08,72
'07296P,台積電元大7A售05,1.56,1.56,1.56,1.56,38
'072970,致伸元大77購01,0.13,0.13,0.13,0.13,0
'072971,臻鼎元大77購04,0.47,0.47,0.47,0.47,13
'072972,訊芯元大77購03,0.87,0.91,0.76,0.76,1028
'072973,GIS元大77購07,0.62,0.62,0.57,0.59,348
'072974,友達中信78購01,0.3,0.3,0.28,0.28,205
'072975,鴻海台新78購05,0.05,0.05,0.05,0.05,0
'072976,佳世達台新78購01,0.41,0.44,0.41,0.41,1112
'072977,技嘉台新79購01,0.92,0.92,0.79,0.79,9
'072978,訊芯台新78購01,0.75,0.75,0.75,0.75,0
'072979,凌陽永豐77購01,0.08,0.08,0.08,0.08,0
'07297P,旺宏元大7A售03,1.04,1.05,1,1.01,5609
'072980,建準永豐77購02,0.02,0.02,0.02,0.02,0
'072981,智原永豐77購03,0.26,0.26,0.26,0.26,0
'072982,麗豐永豐77購01,4.35,4.4,4.35,4.4,21
'072983,GIS永豐77購02,0.18,0.18,0.16,0.16,150
'072984,東陽凱基77購01,0.25,0.25,0.25,0.25,100
'072985,為升凱基77購01,0.93,0.97,0.82,0.82,233
'072986,台勝科凱基77購03,1.57,1.57,1.19,1.19,55
'072987,台勝科凱基77購04,1.28,1.31,0.91,0.99,498
'072988,台勝科凱基77購05,0.96,1,0.65,0.76,2037
'072989,晶豪科日盛77購01,0.52,0.52,0.48,0.48,145
'07298P,微星元大7A售01,0.62,0.62,0.58,0.58,702
'072990,大立光日盛77購04,1.48,1.48,1.48,1.48,52
'072991,禾伸堂日盛77購03,5.5,5.5,5.5,5.5,0
'072992,新日興日盛77購01,0.55,0.55,0.55,0.55,300
'072993,友達宏遠77購03,0.2,0.25,0.2,0.25,21
'072994,中石化群益79購01,0.3,0.3,0.3,0.3,100
'072995,力麗群益77購02,0.27,0.27,0.27,0.27,0
'072996,中橡群益77購01,0.34,0.34,0.34,0.34,0
'072997,台積電群益78購01,0.2,0.2,0.2,0.2,0
'072998,台積電群益78購02,0.12,0.12,0.12,0.12,0
'072999,旺宏群益78購02,1.06,1.08,1.03,1.08,313
'07299P,上証2X元富7A售03,2.64,2.64,2.64,2.64,0
'073000,技嘉群益77購02,1.45,1.56,1.19,1.19,721
'073001,友達群益77購02,0.34,0.34,0.3,0.3,675
'073002,友達群益77購03,0.23,0.23,0.23,0.23,6
'073003,建準群益77購01,0.1,0.12,0.1,0.11,140
